"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"HDLBP",0.295802652047085,11.4599348299617,7.61766413847867,1.09728958413536e-12,1.25961276744366e-10,18.3952007261433,"No"
"EAPP",-0.540505331031559,8.58190943861857,-7.61626752464345,1.10646967579127e-12,1.26285518164544e-10,18.3871267458022,"No"
"VWF",1.50728631505734,7.89748869151379,7.61531727385978,1.11275914673875e-12,1.26285518164544e-10,18.3816336901105,"Upregulated"
"RMND5A",-0.853184815898786,8.7752573761251,-7.60840205695592,1.15960628574629e-12,1.30858621194895e-10,18.3416703103031,"No"
"MT1DP",-0.809264104204324,10.2158269992158,-7.60745066146827,1.16620227697529e-12,1.30863619552272e-10,18.3361736614386,"No"
"STK38",-0.403927493280076,9.85116481442932,-7.60345518016192,1.19431021631254e-12,1.3291129814657e-10,18.3130939286142,"No"
"IL1RN",2.09212703296535,8.18721801502712,7.60297139258975,1.19775876971976e-12,1.3291129814657e-10,18.31029978825,"Upregulated"
"TRAPPC10",-0.218531142905102,9.0250568789406,-7.60124067863652,1.21017651686961e-12,1.3341968909216e-10,18.3003047355814,"No"
"ABHD12",-0.494497671569885,8.79637652448348,-7.60047654029192,1.21569958019291e-12,1.3341968909216e-10,18.2958921434662,"No"
"MT1G",-1.46145635331468,11.5561090496239,-7.59756944421195,1.23694028362655e-12,1.34091766255858e-10,18.2791069934131,"Downregulated"
"TBXAS1",0.988348508271129,7.91227903757835,7.59701216788503,1.24105373579395e-12,1.34091766255858e-10,18.2758897522524,"No"
"CIPC",-0.737831697742095,8.1819920118431,-7.59688917763025,1.24196339027404e-12,1.34091766255858e-10,18.2751797277319,"No"
"CCL14",-0.625039615708438,9.01201104584284,-7.58487004307641,1.33411335160175e-12,1.43266559596201e-10,18.2058227089461,"No"
"AQP7P3",-1.62584315882105,6.5512692520303,-7.58336963082504,1.3460814343963e-12,1.43778773104982e-10,18.1971686262159,"Downregulated"
"TTLL4",0.360393295623226,8.30337450074847,7.58193603111577,1.35761572251504e-12,1.44239449156996e-10,18.1889007607094,"No"
"LAMB1",0.664399471624192,9.98028640704528,7.57394028996381,1.42376206863378e-12,1.50466791316884e-10,18.1428030207767,"No"
"SLC30A1",-0.63472064496092,8.56521142964833,-7.56716339132664,1.48231259288923e-12,1.55830061738786e-10,18.1037526663354,"No"
"MRPL34",-0.493811637314646,8.77073097162158,-7.56262976901616,1.52280425190154e-12,1.59248649882102e-10,18.0776391568126,"No"
"APOL1",1.51749934948197,8.80113394365802,7.55564301666317,1.58735643212702e-12,1.65134673829714e-10,18.0374121599832,"Upregulated"
"AHR",0.799876154962782,10.3309745932933,7.55206145653346,1.62148856968988e-12,1.67811464720133e-10,18.0167986814742,"No"
